38.68948  0.00000
38.93990  0.00000
39.19032  0.00000
39.44073  0.00000
39.69115  0.00000
39.94157  0.00459
40.19199  0.00000
40.44240  0.00000
40.69282  0.00000
40.94324  0.00000
41.19366  0.00000
41.44407  0.00000
41.69449  0.00000
41.94491  0.00000
42.19533  0.00000
42.44574  0.00000
42.69616  0.00000
42.94658  0.00459
43.19699  0.00000
43.44741  0.00000
43.69783  0.00000
43.94825  0.00000
44.19866  0.00000
44.44908  0.00000
44.69950  0.00000
44.94992  0.00459
45.20033  0.00000
45.45075  0.00000
45.70117  0.00000
45.95159  0.00000
46.20200  0.00000
46.45242  0.00000
46.70284  0.00000
46.95326  0.00000
47.20367  0.00000
47.45409  0.00000
47.70451  0.00000
47.95492  0.00000
48.20534  0.00000
48.45576  0.00000
48.70618  0.00000
48.95659  0.00459
49.20701  0.00000
49.45743  0.00000
49.70785  0.00000
49.95826  0.00000
50.20868  0.00000
50.45910  0.00000
50.70952  0.00000
50.95993  0.00000
51.21035  0.00000
51.46077  0.00000
51.71119  0.00000
51.96160  0.00000
52.21202  0.00000
52.46244  0.00000
52.71285  0.00000
52.96327  0.00000
53.21369  0.00000
53.46411  0.00000
53.71452  0.00000
53.96494  0.00000
54.21536  0.00000
54.46578  0.00000
54.71619  0.00000
54.96661  0.00000
55.21703  0.00000
55.46745  0.00000
55.71786  0.00000
55.96828  0.00000
56.21870  0.00000
56.46912  0.00000
56.71953  0.00000
56.96995  0.00000
57.22037  0.00000
57.47078  0.00000
57.72120  0.00000
57.97162  0.00000
58.22204  0.00000
58.47245  0.00000
58.72287  0.00000
58.97329  0.00000
59.22371  0.00000
59.47412  0.00000
59.72454  0.00000
59.97496  0.00000
60.22538  0.00000
60.47579  0.00000
60.72621  0.00000
60.97663  0.00459
61.22705  0.00000
61.47746  0.00000
61.72788  0.00000
61.97830  0.00000
62.22871  0.00000
62.47913  0.00000
62.72955  0.00000
62.97997  0.00000
63.23038  0.00000
63.48080  0.00000
63.73122  0.00000
63.98164  0.00000
64.23205  0.00000
64.48247  0.00000
64.73289  0.00000
64.98331  0.00000
65.23372  0.00000
65.48414  0.00000
65.73456  0.00000
65.98497  0.00000
66.23539  0.00000
66.48581  0.00000
66.73623  0.00000
66.98664  0.00000
67.23706  0.00000
67.48748  0.00000
67.73790  0.00000
67.98831  0.00000
68.23873  0.00000
68.48915  0.00000
68.73957  0.00000
68.98998  0.00000
69.24040  0.00000
69.49082  0.00000
69.74124  0.00000
69.99165  0.00000
70.24207  0.00000
70.49249  0.00000
70.74290  0.00000
70.99332  0.00000
71.24374  0.00000
71.49416  0.00000
71.74457  0.00000
71.99499  0.00000
72.24541  0.00000
72.49583  0.00000
72.74624  0.00000
72.99666  0.00000
73.24708  0.00000
73.49750  0.00000
73.74791  0.00000
73.99833  0.00000
74.24875  0.00000
74.49917  0.00000
74.74958  0.00000
75.00000  0.00000
75.25042  0.00000
75.50083  0.00000
75.75125  0.00000
76.00167  0.00000
76.25209  0.00000
76.50250  0.00000
76.75292  0.00000
77.00334  0.00000
77.25376  0.00000
77.50417  0.00000
77.75459  0.00000
78.00501  0.00000
78.25543  0.00000
78.50584  0.00000
78.75626  0.00000
79.00668  0.00000
79.25710  0.00000
79.50751  0.00000
79.75793  0.00000
80.00835  0.00000
80.25876  0.00000
80.50918  0.00000
80.75960  0.00000
81.01002  0.00000
81.26043  0.00000
81.51085  0.00000
81.76127  0.00000
82.01169  0.00000
82.26210  0.00000
82.51252  0.00000
82.76294  0.00000
83.01336  0.00000
83.26377  0.00000
83.51419  0.00000
83.76461  0.00000
84.01503  0.00000
84.26544  0.00000
84.51586  0.00000
84.76628  0.00000
85.01669  0.00000
85.26711  0.00000
85.51753  0.00000
85.76795  0.00000
86.01836  0.00000
86.26878  0.00000
86.51920  0.00000
86.76962  0.00000
87.02003  0.00000
87.27045  0.00000
87.52087  0.00000
87.77129  0.00000
88.02170  0.00000
88.27212  0.00000
88.52254  0.00000
88.77295  0.00000
89.02337  0.00000
89.27379  0.00000
89.52421  0.00000
89.77462  0.00000
90.02504  0.00000
90.27546  0.00000
90.52588  0.00000
90.77629  0.00000
91.02671  0.00000
91.27713  0.00000
91.52755  0.00000
91.77796  0.00000
92.02838  0.00000
92.27880  0.00000
92.52922  0.00000
92.77963  0.00000
93.03005  0.00000
93.28047  0.00000
93.53088  0.00000
93.78130  0.00000
94.03172  0.00000
94.28214  0.00000
94.53255  0.00000
94.78297  0.00000
95.03339  0.00000
95.28381  0.00000
95.53422  0.00000
95.78464  0.00000
96.03506  0.00000
96.28548  0.00000
96.53589  0.00000
96.78631  0.00000
97.03673  0.00000
97.28715  0.00000
97.53756  0.00000
97.78798  0.00000
98.03840  0.00000
98.28881  0.00000
98.53923  0.00000
98.78965  0.00000
99.04007  0.00000
99.29048  0.00000
99.54090  0.00000
99.79132  0.00000
100.04174  0.00000
100.29215  0.00000
100.54257  0.00000
100.79299  0.00000
101.04341  0.00000
101.29382  0.00000
101.54424  0.00000
101.79466  0.00000
102.04508  0.00000
102.29549  0.00000
102.54591  0.00000
102.79633  0.00000
103.04674  0.00000
103.29716  0.00000
103.54758  0.00000
103.79800  0.00000
104.04841  0.00000
104.29883  0.00000
104.54925  0.00000
104.79967  0.00000
105.05008  0.00000
105.30050  0.00000
105.55092  0.00000
105.80134  0.00000
106.05175  0.00000
106.30217  0.00000
106.55259  0.00000
106.80301  0.00000
107.05342  0.00000
107.30384  0.00000
107.55426  0.00000
107.80467  0.00000
108.05509  0.00000
108.30551  0.00000
108.55593  0.00000
108.80634  0.00000
109.05676  0.00000
109.30718  0.00000
109.55760  0.00000
109.80801  0.00000
110.05843  0.00000
110.30885  0.00000
110.55927  0.00000
110.80968  0.00000
111.06010  0.00000
111.31052  0.00000
111.56093  0.00000
111.81135  0.00000
112.06177  0.00000
112.31219  0.00000
112.56260  0.00000
112.81302  0.00000
113.06344  0.00000
113.31386  0.00000
113.56427  0.00000
113.81469  0.00000
114.06511  0.00000
114.31553  0.00000
114.56594  0.00000
114.81636  0.00000
115.06678  0.00000
115.31720  0.00000
115.56761  0.00000
115.81803  0.00000
116.06845  0.00000
116.31886  0.00000
116.56928  0.00000
116.81970  0.00000
117.07012  0.00000
117.32053  0.00000
117.57095  0.00000
117.82137  0.00000
118.07179  0.00000
118.32220  0.00000
118.57262  0.00000
118.82304  0.00000
119.07346  0.00000
119.32387  0.00000
119.57429  0.00000
119.82471  0.00000
120.07513  0.00000
120.32554  0.00000
120.57596  0.00000
120.82638  0.00000
121.07679  0.00000
121.32721  0.00000
121.57763  0.00000
121.82805  0.00000
122.07846  0.00000
122.32888  0.00000
122.57930  0.00000
122.82972  0.00000
123.08013  0.00000
123.33055  0.00000
123.58097  0.00000
123.83139  0.00000
124.08180  0.00000
124.33222  0.00000
124.58264  0.00000
124.83306  0.00000
125.08347  0.00000
125.33389  0.00000
125.58431  0.00000
125.83472  0.00000
126.08514  0.00000
126.33556  0.00000
126.58598  0.00000
126.83639  0.00000
127.08681  0.00000
127.33723  0.00000
127.58765  0.00000
127.83806  0.00000
128.08848  0.00000
128.33890  0.00000
128.58932  0.00000
128.83973  0.00000
129.09015  0.00000
129.34057  0.00000
129.59098  0.00000
129.84140  0.00000
130.09182  0.00000
130.34224  0.00000
130.59265  0.00000
130.84307  0.00000
131.09349  0.00000
131.34391  0.00000
131.59432  0.00000
131.84474  0.00000
132.09516  0.00000
132.34558  0.00000
132.59599  0.00000
132.84641  0.00000
133.09683  0.00000
133.34725  0.00000
133.59766  0.00000
133.84808  0.00000
134.09850  0.00000
134.34891  0.00000
134.59933  0.00000
134.84975  0.00000
135.10017  0.00000
135.35058  0.00000
135.60100  0.00000
135.85142  0.00000
136.10184  0.00000
136.35225  0.00000
136.60267  0.00000
136.85309  0.00000
137.10351  0.00000
137.35392  0.00000
137.60434  0.00000
137.85476  0.00000
138.10518  0.00000
138.35559  0.00000
138.60601  0.00000
138.85643  0.00000
139.10684  0.00000
139.35726  0.00000
139.60768  0.00000
139.85810  0.00000
140.10851  0.00000
140.35893  0.00000
140.60935  0.00000
140.85977  0.00000
141.11018  0.00000
141.36060  0.00000
141.61102  0.00000
141.86144  0.00000
142.11185  0.00000
142.36227  0.00000
142.61269  0.00000
142.86311  0.00000
143.11352  0.00000
143.36394  0.00000
143.61436  0.00000
143.86477  0.00000
144.11519  0.00000
144.36561  0.00000
144.61603  0.00000
144.86644  0.00000
145.11686  0.00000
145.36728  0.00000
145.61770  0.00000
145.86811  0.00000
146.11853  0.00000
146.36895  0.00000
146.61937  0.00000
146.86978  0.00000
147.12020  0.00000
147.37062  0.00000
147.62104  0.00000
147.87145  0.00000
148.12187  0.00000
148.37229  0.00000
148.62270  0.00000
148.87312  0.00000
149.12354  0.00000
149.37396  0.00000
149.62437  0.00000
149.87479  0.00000
